post_id,user_id,college_id,content_type,post_description,media_name,created_at,updated_at
2643,255,103,TEXT,Workshop on AI and Data Science,hackathon.jpg,2026-01-09 16:12:13.193789,2026-01-15 16:12:13.203226
2644,474,103,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-11-07 16:12:13.193792,2026-01-07 16:12:13.203228
2645,499,103,IMAGE,Campus life moments,workshop.jpg,2025-08-18 16:12:13.193794,2026-01-02 16:12:13.203231
2646,389,104,IMAGE,Great learning experience,campus.jpg,2025-08-31 16:12:13.193796,2026-01-03 16:12:13.203233
2647,154,104,TEXT,Great learning experience,workshop.jpg,2025-11-23 16:12:13.193799,2026-01-12 16:12:13.203235
2648,392,101,VIDEO,Placement drive updates,hackathon.jpg,2026-01-16 16:12:13.193801,2026-01-16 16:12:13.203237
2649,180,103,VIDEO,Placement drive updates,workshop.jpg,2025-10-06 16:12:13.193803,2026-01-05 16:12:13.203240
2650,427,102,VIDEO,Cultural fest memories,,2026-01-24 16:12:13.193806,2026-01-01 16:12:13.203242
2651,439,103,VIDEO,Placement drive updates,,2025-11-16 16:12:13.193808,2026-01-04 16:12:13.203244
2652,196,102,IMAGE,Campus life moments,campus.jpg,2025-11-23 16:12:13.193810,2026-01-28 16:12:13.203246
2653,301,104,VIDEO,Great learning experience,workshop.jpg,2026-01-26 16:12:13.193813,2026-01-25 16:12:13.203249
2654,335,102,TEXT,Great learning experience,hackathon.jpg,2025-12-28 16:12:13.193815,2026-01-19 16:12:13.203251
2655,163,101,IMAGE,Workshop on AI and Data Science,,2025-10-03 16:12:13.193818,2026-01-24 16:12:13.203254
2656,191,104,VIDEO,Hackathon highlights,campus.jpg,2025-08-26 16:12:13.193820,2026-01-11 16:12:13.203256
2657,318,103,TEXT,Campus life moments,fest.jpg,2025-08-23 16:12:13.193823,2026-01-07 16:12:13.203258
2658,430,102,IMAGE,Great learning experience,hackathon.jpg,2025-09-14 16:12:13.193825,2026-01-19 16:12:13.203260
2659,377,101,IMAGE,Cultural fest memories,campus.jpg,2025-11-16 16:12:13.193828,2026-01-20 16:12:13.203262
2660,424,104,IMAGE,Great learning experience,hackathon.jpg,2025-10-09 16:12:13.193830,2026-01-22 16:12:13.203265
2661,217,101,IMAGE,Great learning experience,workshop.jpg,2025-10-17 16:12:13.193832,2026-01-09 16:12:13.203267
2662,317,102,TEXT,Campus life moments,fest.jpg,2025-10-28 16:12:13.193834,2025-12-30 16:12:13.203269
2663,331,103,IMAGE,Campus life moments,,2025-11-27 16:12:13.193837,2026-01-28 16:12:13.203272
2664,217,101,VIDEO,Great learning experience,campus.jpg,2025-08-20 16:12:13.193839,2026-01-27 16:12:13.203274
2665,411,103,VIDEO,Great learning experience,fest.jpg,2025-11-20 16:12:13.193841,2026-01-22 16:12:13.203276
2666,335,104,VIDEO,Hackathon highlights,hackathon.jpg,2025-12-09 16:12:13.193844,2026-01-03 16:12:13.203278
2667,329,101,IMAGE,Hackathon highlights,fest.jpg,2025-12-13 16:12:13.193846,2026-01-05 16:12:13.203281
2668,91,102,IMAGE,Placement drive updates,fest.jpg,2026-01-20 16:12:13.193849,2026-01-11 16:12:13.203283
2669,405,103,VIDEO,Cultural fest memories,,2026-01-25 16:12:13.193851,2026-01-25 16:12:13.203285
2670,347,103,VIDEO,Great learning experience,campus.jpg,2026-01-03 16:12:13.193853,2026-01-28 16:12:13.203287
2671,426,104,IMAGE,Great learning experience,fest.jpg,2025-12-03 16:12:13.193856,2026-01-15 16:12:13.203290
2672,195,101,VIDEO,Cultural fest memories,placement.jpg,2025-12-10 16:12:13.193858,2026-01-17 16:12:13.203292
2673,234,104,IMAGE,Workshop on AI and Data Science,workshop.jpg,2026-01-09 16:12:13.193860,2026-01-13 16:12:13.203294
2674,474,102,TEXT,Workshop on AI and Data Science,fest.jpg,2025-10-01 16:12:13.193863,2026-01-15 16:12:13.203296
2675,286,102,TEXT,Hackathon highlights,hackathon.jpg,2025-12-12 16:12:13.193866,2026-01-01 16:12:13.203299
2676,280,101,TEXT,Great learning experience,hackathon.jpg,2026-01-03 16:12:13.193868,2026-01-07 16:12:13.203301
2677,248,103,TEXT,Great learning experience,fest.jpg,2025-09-12 16:12:13.193870,2026-01-14 16:12:13.203303
2678,300,104,TEXT,Campus life moments,fest.jpg,2025-08-31 16:12:13.193872,2025-12-31 16:12:13.203306
2679,325,101,TEXT,Hackathon highlights,workshop.jpg,2025-12-24 16:12:13.193875,2026-01-19 16:12:13.203308
2680,285,103,TEXT,Hackathon highlights,placement.jpg,2025-12-24 16:12:13.193878,2026-01-17 16:12:13.203310
2681,187,104,VIDEO,Campus life moments,fest.jpg,2025-10-20 16:12:13.193880,2026-01-26 16:12:13.203312
2682,179,104,VIDEO,Hackathon highlights,workshop.jpg,2025-08-21 16:12:13.193883,2026-01-01 16:12:13.203315
2683,171,103,VIDEO,Great learning experience,hackathon.jpg,2025-11-06 16:12:13.193885,2026-01-10 16:12:13.203317
2684,237,104,TEXT,Great learning experience,fest.jpg,2025-11-07 16:12:13.193887,2026-01-10 16:12:13.203319
2685,262,103,VIDEO,Campus life moments,,2025-11-08 16:12:13.193890,2026-01-18 16:12:13.203321
2686,478,102,TEXT,Hackathon highlights,,2026-01-27 16:12:13.193892,2026-01-18 16:12:13.203324
2687,183,102,VIDEO,Campus life moments,campus.jpg,2026-01-05 16:12:13.193894,2026-01-19 16:12:13.203326
2688,366,103,VIDEO,Hackathon highlights,,2025-12-09 16:12:13.193897,2026-01-25 16:12:13.203328
2689,229,104,TEXT,Cultural fest memories,campus.jpg,2025-08-14 16:12:13.193899,2026-01-02 16:12:13.203330
2690,369,104,TEXT,Great learning experience,fest.jpg,2025-11-14 16:12:13.193901,2026-01-23 16:12:13.203333
2691,210,101,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-10-06 16:12:13.193904,2026-01-11 16:12:13.203335
2692,89,104,TEXT,Placement drive updates,campus.jpg,2025-08-05 16:12:13.193906,2026-01-13 16:12:13.203337
2693,379,103,VIDEO,Campus life moments,workshop.jpg,2025-09-14 16:12:13.193908,2026-01-23 16:12:13.203340
2694,141,101,IMAGE,Cultural fest memories,workshop.jpg,2025-08-27 16:12:13.193911,2026-01-10 16:12:13.203342
2695,116,101,IMAGE,Great learning experience,workshop.jpg,2025-09-25 16:12:13.193913,2026-01-14 16:12:13.203344
2696,431,102,VIDEO,Cultural fest memories,,2025-08-14 16:12:13.193916,2026-01-08 16:12:13.203346
2697,255,101,TEXT,Great learning experience,fest.jpg,2025-08-21 16:12:13.193918,2026-01-25 16:12:13.203349
2698,281,103,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-10-14 16:12:13.193920,2026-01-15 16:12:13.203351
2699,465,104,IMAGE,Campus life moments,campus.jpg,2026-01-08 16:12:13.193923,2026-01-07 16:12:13.203353
2700,325,104,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-11-08 16:12:13.193925,2026-01-23 16:12:13.203355
2701,272,101,TEXT,Placement drive updates,,2025-08-06 16:12:13.193928,2026-01-18 16:12:13.203358
2702,281,103,VIDEO,Workshop on AI and Data Science,placement.jpg,2025-08-22 16:12:13.193930,2026-01-23 16:12:13.203360
2703,159,102,VIDEO,Placement drive updates,hackathon.jpg,2025-09-05 16:12:13.193933,2026-01-18 16:12:13.203362
2704,346,102,IMAGE,Placement drive updates,,2025-10-27 16:12:13.193935,2026-01-06 16:12:13.203365
2705,115,102,TEXT,Hackathon highlights,hackathon.jpg,2025-08-20 16:12:13.193938,2026-01-21 16:12:13.203383
2706,104,104,VIDEO,Great learning experience,campus.jpg,2026-01-27 16:12:13.193941,2026-01-16 16:12:13.203386
2707,388,101,TEXT,Workshop on AI and Data Science,fest.jpg,2025-12-08 16:12:13.193943,2026-01-12 16:12:13.203388
2708,460,102,IMAGE,Workshop on AI and Data Science,placement.jpg,2025-09-25 16:12:13.193945,2026-01-16 16:12:13.203391
2709,223,103,IMAGE,Cultural fest memories,campus.jpg,2026-01-16 16:12:13.193948,2025-12-31 16:12:13.203394
2710,151,102,IMAGE,Hackathon highlights,workshop.jpg,2025-12-21 16:12:13.193950,2026-01-28 16:12:13.203396
2711,194,104,TEXT,Workshop on AI and Data Science,hackathon.jpg,2026-01-02 16:12:13.193953,2026-01-09 16:12:13.203399
2712,311,104,VIDEO,Campus life moments,hackathon.jpg,2025-11-11 16:12:13.193955,2026-01-24 16:12:13.203402
2713,56,101,IMAGE,Great learning experience,fest.jpg,2025-11-30 16:12:13.193957,2026-01-01 16:12:13.203405
2714,359,102,VIDEO,Cultural fest memories,hackathon.jpg,2026-01-15 16:12:13.193959,2026-01-10 16:12:13.203407
2715,378,104,IMAGE,Cultural fest memories,fest.jpg,2025-10-22 16:12:13.193962,2026-01-06 16:12:13.203410
2716,387,102,IMAGE,Placement drive updates,,2025-11-27 16:12:13.193964,2026-01-15 16:12:13.203413
2717,17,101,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-12-13 16:12:13.193966,2026-01-02 16:12:13.203415
2718,182,101,VIDEO,Cultural fest memories,workshop.jpg,2025-11-02 16:12:13.193969,2026-01-20 16:12:13.203418
2719,8,101,IMAGE,Great learning experience,fest.jpg,2025-11-17 16:12:13.193971,2026-01-19 16:12:13.203421
2720,451,102,TEXT,Campus life moments,hackathon.jpg,2025-08-18 16:12:13.193973,2026-01-05 16:12:13.203424
2721,239,104,TEXT,Campus life moments,hackathon.jpg,2025-11-30 16:12:13.193976,2026-01-14 16:12:13.203426
2722,241,103,TEXT,Cultural fest memories,placement.jpg,2025-12-03 16:12:13.193981,2026-01-16 16:12:13.203429
2723,8,102,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-10-22 16:12:13.193987,2026-01-09 16:12:13.203432
2724,367,101,TEXT,Placement drive updates,placement.jpg,2025-12-20 16:12:13.193993,2026-01-05 16:12:13.203434
2725,318,102,VIDEO,Great learning experience,workshop.jpg,2026-01-22 16:12:13.193998,2026-01-02 16:12:13.203437
2726,338,103,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-09-26 16:12:13.194008,2026-01-17 16:12:13.203440
2727,389,101,VIDEO,Great learning experience,campus.jpg,2025-12-26 16:12:13.194016,2026-01-17 16:12:13.203443
2728,254,101,IMAGE,Great learning experience,,2025-11-10 16:12:13.194021,2026-01-02 16:12:13.203446
2729,422,101,TEXT,Hackathon highlights,fest.jpg,2025-12-15 16:12:13.194024,2026-01-20 16:12:13.203448
2730,352,101,IMAGE,Hackathon highlights,campus.jpg,2025-09-08 16:12:13.194029,2026-01-12 16:12:13.203451
2731,79,104,IMAGE,Workshop on AI and Data Science,,2026-01-17 16:12:13.194033,2026-01-26 16:12:13.203454
2732,92,101,TEXT,Campus life moments,placement.jpg,2025-10-08 16:12:13.194038,2026-01-12 16:12:13.203456
2733,88,102,TEXT,Cultural fest memories,fest.jpg,2025-10-06 16:12:13.194042,2026-01-07 16:12:13.203459
2734,45,103,VIDEO,Campus life moments,campus.jpg,2025-09-08 16:12:13.194046,2026-01-07 16:12:13.203462
2735,285,101,IMAGE,Cultural fest memories,workshop.jpg,2025-08-03 16:12:13.194049,2026-01-20 16:12:13.203464
2736,179,102,IMAGE,Campus life moments,,2025-09-02 16:12:13.194054,2026-01-07 16:12:13.203467
2737,395,102,VIDEO,Workshop on AI and Data Science,fest.jpg,2025-10-21 16:12:13.194059,2025-12-30 16:12:13.203470
2738,472,104,TEXT,Great learning experience,,2025-11-29 16:12:13.194064,2026-01-22 16:12:13.203473
2739,327,103,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-10-30 16:12:13.194068,2026-01-08 16:12:13.203475
2740,17,101,TEXT,Great learning experience,placement.jpg,2025-08-20 16:12:13.194072,2026-01-02 16:12:13.203479
2741,473,102,IMAGE,Great learning experience,campus.jpg,2025-11-19 16:12:13.194076,2026-01-10 16:12:13.203482
2742,240,103,VIDEO,Placement drive updates,,2025-08-15 16:12:13.194079,2026-01-14 16:12:13.203485
2743,376,103,VIDEO,Placement drive updates,campus.jpg,2025-12-02 16:12:13.194084,2026-01-17 16:12:13.203487
2744,318,104,IMAGE,Placement drive updates,hackathon.jpg,2025-08-18 16:12:13.194089,2026-01-04 16:12:13.203490
2745,266,102,IMAGE,Placement drive updates,placement.jpg,2025-10-20 16:12:13.194094,2026-01-19 16:12:13.203493
2746,472,101,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-10-07 16:12:13.194098,2026-01-10 16:12:13.203496
2747,389,104,VIDEO,Workshop on AI and Data Science,,2025-11-04 16:12:13.194105,2026-01-26 16:12:13.203498
2748,98,103,TEXT,Workshop on AI and Data Science,,2025-11-07 16:12:13.194110,2026-01-02 16:12:13.203501
2749,119,102,IMAGE,Great learning experience,placement.jpg,2025-08-25 16:12:13.194114,2026-01-14 16:12:13.203504
2750,190,101,TEXT,Great learning experience,placement.jpg,2025-10-01 16:12:13.194119,2026-01-13 16:12:13.203506
2751,9,103,IMAGE,Campus life moments,campus.jpg,2026-01-14 16:12:13.194123,2026-01-08 16:12:13.203509
2752,348,103,IMAGE,Cultural fest memories,,2026-01-16 16:12:13.194127,2026-01-15 16:12:13.203512
2753,174,104,TEXT,Cultural fest memories,,2025-08-17 16:12:13.194131,2026-01-01 16:12:13.203515
2754,467,103,TEXT,Hackathon highlights,campus.jpg,2025-11-29 16:12:13.194137,2026-01-12 16:12:13.203517
2755,273,104,TEXT,Placement drive updates,placement.jpg,2025-10-24 16:12:13.194141,2025-12-31 16:12:13.203520
2756,442,104,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-11-20 16:12:13.194146,2026-01-14 16:12:13.203523
2757,349,104,VIDEO,Cultural fest memories,campus.jpg,2025-12-18 16:12:13.194151,2026-01-14 16:12:13.203526
2758,176,101,VIDEO,Cultural fest memories,placement.jpg,2025-11-19 16:12:13.194156,2026-01-01 16:12:13.203528
2759,245,104,TEXT,Cultural fest memories,hackathon.jpg,2026-01-27 16:12:13.194162,2026-01-16 16:12:13.203531
2760,334,103,VIDEO,Placement drive updates,,2025-10-26 16:12:13.194166,2026-01-15 16:12:13.203534
2761,296,102,IMAGE,Cultural fest memories,fest.jpg,2026-01-09 16:12:13.194170,2025-12-30 16:12:13.203537
2762,315,102,VIDEO,Cultural fest memories,,2025-12-08 16:12:13.194174,2026-01-16 16:12:13.203540
2763,425,102,TEXT,Hackathon highlights,fest.jpg,2025-08-31 16:12:13.194180,2026-01-07 16:12:13.203542
2764,177,104,IMAGE,Cultural fest memories,placement.jpg,2025-08-10 16:12:13.194185,2026-01-11 16:12:13.203545
2765,321,103,VIDEO,Campus life moments,campus.jpg,2025-12-23 16:12:13.194190,2026-01-12 16:12:13.203548
2766,355,103,TEXT,Placement drive updates,fest.jpg,2025-10-17 16:12:13.194195,2026-01-01 16:12:13.203550
2767,451,102,IMAGE,Workshop on AI and Data Science,fest.jpg,2025-09-23 16:12:13.194199,2026-01-06 16:12:13.203553
2768,207,103,IMAGE,Cultural fest memories,placement.jpg,2025-10-24 16:12:13.194204,2025-12-30 16:12:13.203556
2769,499,101,TEXT,Cultural fest memories,campus.jpg,2025-10-16 16:12:13.194208,2026-01-25 16:12:13.203559
2770,202,101,TEXT,Placement drive updates,workshop.jpg,2025-11-17 16:12:13.194213,2026-01-01 16:12:13.203561
2771,393,104,VIDEO,Cultural fest memories,,2026-01-06 16:12:13.194218,2026-01-14 16:12:13.203564
2772,498,103,TEXT,Great learning experience,workshop.jpg,2025-09-16 16:12:13.194223,2026-01-14 16:12:13.203567
2773,61,104,VIDEO,Workshop on AI and Data Science,,2026-01-04 16:12:13.194229,2026-01-23 16:12:13.203570
2774,280,104,IMAGE,Campus life moments,workshop.jpg,2025-09-29 16:12:13.194233,2026-01-14 16:12:13.203573
2775,16,104,TEXT,Placement drive updates,campus.jpg,2025-08-09 16:12:13.194237,2026-01-09 16:12:13.203575
2776,183,102,VIDEO,Great learning experience,workshop.jpg,2025-08-04 16:12:13.194242,2026-01-25 16:12:13.203578
2777,128,101,VIDEO,Great learning experience,hackathon.jpg,2025-09-14 16:12:13.194247,2026-01-18 16:12:13.203581
2778,13,103,IMAGE,Campus life moments,placement.jpg,2025-09-16 16:12:13.194252,2026-01-15 16:12:13.203584
2779,275,104,TEXT,Hackathon highlights,hackathon.jpg,2025-10-06 16:12:13.194257,2026-01-15 16:12:13.203586
2780,254,102,IMAGE,Great learning experience,workshop.jpg,2025-11-07 16:12:13.194261,2026-01-09 16:12:13.203589
2781,454,104,VIDEO,Campus life moments,,2025-09-07 16:12:13.194265,2026-01-01 16:12:13.203592
2782,306,104,IMAGE,Campus life moments,workshop.jpg,2025-10-18 16:12:13.194269,2026-01-18 16:12:13.203595
2783,74,102,IMAGE,Placement drive updates,workshop.jpg,2025-12-03 16:12:13.194274,2026-01-04 16:12:13.203597
2784,488,101,TEXT,Hackathon highlights,hackathon.jpg,2025-10-23 16:12:13.194278,2026-01-24 16:12:13.203600
2785,102,103,VIDEO,Campus life moments,campus.jpg,2025-09-18 16:12:13.194283,2026-01-06 16:12:13.203603
2786,401,103,TEXT,Hackathon highlights,placement.jpg,2026-01-28 16:12:13.194289,2026-01-18 16:12:13.203606
2787,155,101,IMAGE,Campus life moments,,2026-01-20 16:12:13.194297,2026-01-11 16:12:13.203608
2788,310,101,TEXT,Great learning experience,hackathon.jpg,2025-12-02 16:12:13.194309,2026-01-25 16:12:13.203611
2789,470,101,VIDEO,Campus life moments,,2026-01-26 16:12:13.194315,2026-01-03 16:12:13.203614
2790,331,104,TEXT,Workshop on AI and Data Science,,2025-09-20 16:12:13.194318,2026-01-10 16:12:13.203616
2791,33,104,IMAGE,Placement drive updates,workshop.jpg,2025-11-20 16:12:13.194320,2026-01-03 16:12:13.203619
2792,148,104,IMAGE,Campus life moments,fest.jpg,2025-12-22 16:12:13.194322,2026-01-14 16:12:13.203622
2793,464,103,TEXT,Placement drive updates,placement.jpg,2025-12-07 16:12:13.194325,2026-01-14 16:12:13.203625
2794,74,103,IMAGE,Placement drive updates,placement.jpg,2025-10-04 16:12:13.194327,2026-01-01 16:12:13.203627
2795,194,103,VIDEO,Hackathon highlights,workshop.jpg,2025-12-08 16:12:13.194329,2026-01-22 16:12:13.203630
2796,4,104,TEXT,Hackathon highlights,placement.jpg,2025-12-20 16:12:13.194332,2026-01-18 16:12:13.203633
2797,267,103,VIDEO,Hackathon highlights,hackathon.jpg,2026-01-19 16:12:13.194334,2026-01-18 16:12:13.203635
2798,252,101,TEXT,Cultural fest memories,hackathon.jpg,2026-01-05 16:12:13.194337,2026-01-27 16:12:13.203638
2799,97,102,TEXT,Hackathon highlights,,2025-09-02 16:12:13.194339,2026-01-26 16:12:13.203641
2800,94,101,VIDEO,Great learning experience,hackathon.jpg,2025-09-13 16:12:13.194342,2026-01-10 16:12:13.203644
2801,377,102,VIDEO,Campus life moments,campus.jpg,2025-10-05 16:12:13.194344,2026-01-27 16:12:13.203646
2802,30,103,IMAGE,Campus life moments,fest.jpg,2025-08-10 16:12:13.194346,2026-01-08 16:12:13.203649
2803,423,102,VIDEO,Cultural fest memories,hackathon.jpg,2025-09-23 16:12:13.194349,2025-12-30 16:12:13.203652
2804,401,101,IMAGE,Cultural fest memories,workshop.jpg,2025-09-26 16:12:13.194351,2026-01-01 16:12:13.203655
2805,290,102,IMAGE,Hackathon highlights,campus.jpg,2025-11-27 16:12:13.194353,2026-01-26 16:12:13.203657
2806,58,101,TEXT,Placement drive updates,campus.jpg,2025-09-03 16:12:13.194356,2026-01-06 16:12:13.203660
2807,293,104,IMAGE,Placement drive updates,workshop.jpg,2025-09-27 16:12:13.194358,2026-01-18 16:12:13.203663
2808,389,103,IMAGE,Campus life moments,hackathon.jpg,2025-11-08 16:12:13.194360,2026-01-06 16:12:13.203666
2809,10,104,IMAGE,Great learning experience,campus.jpg,2025-09-19 16:12:13.194362,2026-01-12 16:12:13.203668
2810,269,103,IMAGE,Great learning experience,placement.jpg,2025-11-24 16:12:13.194365,2026-01-07 16:12:13.203671
2811,177,103,IMAGE,Cultural fest memories,hackathon.jpg,2025-09-24 16:12:13.194368,2026-01-14 16:12:13.203674
2812,302,104,TEXT,Campus life moments,,2026-01-21 16:12:13.194370,2026-01-12 16:12:13.203677
2813,108,101,IMAGE,Workshop on AI and Data Science,workshop.jpg,2026-01-11 16:12:13.194373,2026-01-21 16:12:13.203679
2814,305,104,IMAGE,Hackathon highlights,workshop.jpg,2025-10-24 16:12:13.194375,2026-01-14 16:12:13.203682
2815,500,104,IMAGE,Workshop on AI and Data Science,fest.jpg,2025-11-26 16:12:13.194377,2026-01-14 16:12:13.203685
2816,241,101,VIDEO,Hackathon highlights,hackathon.jpg,2025-10-24 16:12:13.194380,2026-01-06 16:12:13.203687
2817,478,103,IMAGE,Campus life moments,,2026-01-06 16:12:13.194382,2026-01-10 16:12:13.203690
2818,375,101,TEXT,Hackathon highlights,,2026-01-02 16:12:13.194384,2026-01-05 16:12:13.203693
2819,154,102,TEXT,Workshop on AI and Data Science,fest.jpg,2025-10-01 16:12:13.194387,2026-01-20 16:12:13.203696
2820,454,104,VIDEO,Hackathon highlights,placement.jpg,2025-09-22 16:12:13.194389,2026-01-03 16:12:13.203698
2821,124,102,TEXT,Hackathon highlights,hackathon.jpg,2025-12-14 16:12:13.194392,2026-01-02 16:12:13.203701
2822,77,102,IMAGE,Hackathon highlights,fest.jpg,2025-09-06 16:12:13.194394,2026-01-25 16:12:13.203704
2823,305,101,TEXT,Placement drive updates,workshop.jpg,2025-12-14 16:12:13.194397,2026-01-21 16:12:13.203706
2824,265,104,TEXT,Workshop on AI and Data Science,,2025-10-17 16:12:13.194399,2026-01-22 16:12:13.203710
2825,356,103,TEXT,Placement drive updates,hackathon.jpg,2025-09-13 16:12:13.194402,2026-01-18 16:12:13.203712
2826,432,101,VIDEO,Campus life moments,,2026-01-18 16:12:13.194404,2026-01-01 16:12:13.203715
2827,272,103,VIDEO,Hackathon highlights,,2025-10-07 16:12:13.194407,2026-01-05 16:12:13.203718
2828,148,101,TEXT,Hackathon highlights,hackathon.jpg,2025-10-17 16:12:13.194409,2026-01-05 16:12:13.203721
2829,257,101,VIDEO,Cultural fest memories,campus.jpg,2025-09-19 16:12:13.194418,2026-01-25 16:12:13.203724
2830,171,101,TEXT,Placement drive updates,workshop.jpg,2025-12-02 16:12:13.194421,2026-01-17 16:12:13.203726
2831,471,101,VIDEO,Campus life moments,campus.jpg,2025-08-02 16:12:13.194423,2026-01-14 16:12:13.203729
